tax_id,parent_id,rank,tax_name,root,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7
g__Gimesia,f__Planctomycetaceae,rank_6,g__Gimesia,Root,r__Root,d__Bacteria,p__Planctomycetes,c__Planctomycetia,o__Planctomycetales,f__Planctomycetaceae,g__Gimesia,
s__Gimesia_maris,g__Gimesia,rank_7,s__Gimesia_maris,Root,r__Root,d__Bacteria,p__Planctomycetes,c__Planctomycetia,o__Planctomycetales,f__Planctomycetaceae,g__Gimesia,s__Gimesia_maris
g__Planctopirus,f__Planctomycetaceae,rank_6,g__Planctopirus,Root,r__Root,d__Bacteria,p__Planctomycetes,c__Planctomycetia,o__Planctomycetales,f__Planctomycetaceae,g__Planctopirus,
s__Planctopirus_limnophila,g__Planctopirus,rank_7,s__Planctopirus_limnophila,Root,r__Root,d__Bacteria,p__Planctomycetes,c__Planctomycetia,o__Planctomycetales,f__Planctomycetaceae,g__Planctopirus,s__Planctopirus_limnophila
g__Rubinisphaera,f__Planctomycetaceae,rank_6,g__Rubinisphaera,Root,r__Root,d__Bacteria,p__Planctomycetes,c__Planctomycetia,o__Planctomycetales,f__Planctomycetaceae,g__Rubinisphaera,
s__Rubinisphaera_brasiliensis,g__Rubinisphaera,rank_7,s__Rubinisphaera_brasiliensis,Root,r__Root,d__Bacteria,p__Planctomycetes,c__Planctomycetia,o__Planctomycetales,f__Planctomycetaceae,g__Rubinisphaera,s__Rubinisphaera_brasiliensis
p__Proteobacteria,d__Bacteria,rank_2,p__Proteobacteria,Root,r__Root,d__Bacteria,p__Proteobacteria,,,,,
c__Acidithiobacillia,p__Proteobacteria,rank_3,c__Acidithiobacillia,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Acidithiobacillia,,,,
o__Acidithiobacillales,c__Acidithiobacillia,rank_4,o__Acidithiobacillales,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Acidithiobacillia,o__Acidithiobacillales,,,
f__Acidithiobacillaceae,o__Acidithiobacillales,rank_5,f__Acidithiobacillaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Acidithiobacillia,o__Acidithiobacillales,f__Acidithiobacillaceae,,
g__Acidithiobacillus,f__Acidithiobacillaceae,rank_6,g__Acidithiobacillus,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Acidithiobacillia,o__Acidithiobacillales,f__Acidithiobacillaceae,g__Acidithiobacillus,
s__Acidithiobacillus_ferrivorans,g__Acidithiobacillus,rank_7,s__Acidithiobacillus_ferrivorans,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Acidithiobacillia,o__Acidithiobacillales,f__Acidithiobacillaceae,g__Acidithiobacillus,s__Acidithiobacillus_ferrivorans
c__Alphaproteobacteria,p__Proteobacteria,rank_3,c__Alphaproteobacteria,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,,,,
o__Caulobacterales,c__Alphaproteobacteria,rank_4,o__Caulobacterales,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,,,
f__Caulobacteraceae,o__Caulobacterales,rank_5,f__Caulobacteraceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,,
g__Asticcacaulis,f__Caulobacteraceae,rank_6,g__Asticcacaulis,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Asticcacaulis,
s__Asticcacaulis_biprosthecium,g__Asticcacaulis,rank_7,s__Asticcacaulis_biprosthecium,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Asticcacaulis,s__Asticcacaulis_biprosthecium
g__Brevundimonas,f__Caulobacteraceae,rank_6,g__Brevundimonas,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Brevundimonas,
s__Brevundimonas_diminuta,g__Brevundimonas,rank_7,s__Brevundimonas_diminuta,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Brevundimonas,s__Brevundimonas_diminuta
g__Caulobacter,f__Caulobacteraceae,rank_6,g__Caulobacter,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Caulobacter,
s__Caulobacter_sp._K31,g__Caulobacter,rank_7,s__Caulobacter_sp._K31,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Caulobacter,s__Caulobacter_sp._K31
o__Holosporales,c__Alphaproteobacteria,rank_4,o__Holosporales,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Holosporales,,,
f__Candidatus_Paracaedibacteraceae,o__Holosporales,rank_5,f__Candidatus_Paracaedibacteraceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Holosporales,f__Candidatus_Paracaedibacteraceae,,
g__Candidatus_Odyssella,f__Candidatus_Paracaedibacteraceae,rank_6,g__Candidatus_Odyssella,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Holosporales,f__Candidatus_Paracaedibacteraceae,g__Candidatus_Odyssella,
s__Candidatus_Odyssella_thessalonicensis,g__Candidatus_Odyssella,rank_7,s__Candidatus_Odyssella_thessalonicensis,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Holosporales,f__Candidatus_Paracaedibacteraceae,g__Candidatus_Odyssella,s__Candidatus_Odyssella_thessalonicensis
o__Hyphomonadales,c__Alphaproteobacteria,rank_4,o__Hyphomonadales,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Hyphomonadales,,,
f__Hyphomonadaceae,o__Hyphomonadales,rank_5,f__Hyphomonadaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Hyphomonadales,f__Hyphomonadaceae,,
g__Hirschia,f__Hyphomonadaceae,rank_6,g__Hirschia,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Hyphomonadales,f__Hyphomonadaceae,g__Hirschia,
s__Hirschia_baltica,g__Hirschia,rank_7,s__Hirschia_baltica,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Hyphomonadales,f__Hyphomonadaceae,g__Hirschia,s__Hirschia_baltica
g__Hyphomonas,f__Hyphomonadaceae,rank_6,g__Hyphomonas,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Hyphomonadales,f__Hyphomonadaceae,g__Hyphomonas,
s__Hyphomonas_neptunium,g__Hyphomonas,rank_7,s__Hyphomonas_neptunium,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Hyphomonadales,f__Hyphomonadaceae,g__Hyphomonas,s__Hyphomonas_neptunium
o__Magnetococcales,c__Alphaproteobacteria,rank_4,o__Magnetococcales,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Magnetococcales,,,
f__Magnetococcaceae,o__Magnetococcales,rank_5,f__Magnetococcaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Magnetococcales,f__Magnetococcaceae,,
g__Magnetococcus,f__Magnetococcaceae,rank_6,g__Magnetococcus,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Magnetococcales,f__Magnetococcaceae,g__Magnetococcus,
s__Magnetococcus_marinus,g__Magnetococcus,rank_7,s__Magnetococcus_marinus,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Magnetococcales,f__Magnetococcaceae,g__Magnetococcus,s__Magnetococcus_marinus
o__Maricaulales,c__Alphaproteobacteria,rank_4,o__Maricaulales,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Maricaulales,,,
f__Maricaulaceae,o__Maricaulales,rank_5,f__Maricaulaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Maricaulales,f__Maricaulaceae,,
g__Maricaulis,f__Maricaulaceae,rank_6,g__Maricaulis,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Maricaulales,f__Maricaulaceae,g__Maricaulis,
s__Maricaulis_maris,g__Maricaulis,rank_7,s__Maricaulis_maris,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Maricaulales,f__Maricaulaceae,g__Maricaulis,s__Maricaulis_maris
g__Oceanicaulis,f__Maricaulaceae,rank_6,g__Oceanicaulis,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Maricaulales,f__Maricaulaceae,g__Oceanicaulis,
s__Oceanicaulis_sp._HTCC2633,g__Oceanicaulis,rank_7,s__Oceanicaulis_sp._HTCC2633,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Maricaulales,f__Maricaulaceae,g__Oceanicaulis,s__Oceanicaulis_sp._HTCC2633
o__Parvularculales,c__Alphaproteobacteria,rank_4,o__Parvularculales,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Parvularculales,,,
f__Parvularculaceae,o__Parvularculales,rank_5,f__Parvularculaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Parvularculales,f__Parvularculaceae,,
g__Parvularcula,f__Parvularculaceae,rank_6,g__Parvularcula,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Parvularculales,f__Parvularculaceae,g__Parvularcula,
s__Parvularcula_bermudensis,g__Parvularcula,rank_7,s__Parvularcula_bermudensis,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Parvularculales,f__Parvularculaceae,g__Parvularcula,s__Parvularcula_bermudensis
o__Pelagibacterales,c__Alphaproteobacteria,rank_4,o__Pelagibacterales,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Pelagibacterales,,,
f__Pelagibacteraceae,o__Pelagibacterales,rank_5,f__Pelagibacteraceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Pelagibacterales,f__Pelagibacteraceae,,
g__Candidatus_Pelagibacter,f__Pelagibacteraceae,rank_6,g__Candidatus_Pelagibacter,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Pelagibacterales,f__Pelagibacteraceae,g__Candidatus_Pelagibacter,
s__Candidatus_Pelagibacter_sp._IMCC9063,g__Candidatus_Pelagibacter,rank_7,s__Candidatus_Pelagibacter_sp._IMCC9063,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Pelagibacterales,f__Pelagibacteraceae,g__Candidatus_Pelagibacter,s__Candidatus_Pelagibacter_sp._IMCC9063
s__Candidatus_Pelagibacter_ubique,g__Candidatus_Pelagibacter,rank_7,s__Candidatus_Pelagibacter_ubique,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Pelagibacterales,f__Pelagibacteraceae,g__Candidatus_Pelagibacter,s__Candidatus_Pelagibacter_ubique
o__Rhizobiales,c__Alphaproteobacteria,rank_4,o__Rhizobiales,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,,,
f__Aurantimonadaceae,o__Rhizobiales,rank_5,f__Aurantimonadaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Aurantimonadaceae,,
g__Aurantimonas,f__Aurantimonadaceae,rank_6,g__Aurantimonas,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Aurantimonadaceae,g__Aurantimonas,
s__Aurantimonas_manganoxydans,g__Aurantimonas,rank_7,s__Aurantimonas_manganoxydans,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Aurantimonadaceae,g__Aurantimonas,s__Aurantimonas_manganoxydans
g__Fulvimarina,f__Aurantimonadaceae,rank_6,g__Fulvimarina,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Aurantimonadaceae,g__Fulvimarina,
s__Fulvimarina_pelagi,g__Fulvimarina,rank_7,s__Fulvimarina_pelagi,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Aurantimonadaceae,g__Fulvimarina,s__Fulvimarina_pelagi
f__Bartonellaceae,o__Rhizobiales,rank_5,f__Bartonellaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Bartonellaceae,,
g__Bartonella,f__Bartonellaceae,rank_6,g__Bartonella,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Bartonellaceae,g__Bartonella,
s__Bartonella_quintana,g__Bartonella,rank_7,s__Bartonella_quintana,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Bartonellaceae,g__Bartonella,s__Bartonella_quintana
f__Beijerinckiaceae,o__Rhizobiales,rank_5,f__Beijerinckiaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,,
g__Beijerinckia,f__Beijerinckiaceae,rank_6,g__Beijerinckia,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__Beijerinckia,
s__Beijerinckia_indica,g__Beijerinckia,rank_7,s__Beijerinckia_indica,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__Beijerinckia,s__Beijerinckia_indica
f__Bradyrhizobiaceae,o__Rhizobiales,rank_5,f__Bradyrhizobiaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Bradyrhizobiaceae,,
g__Rhodopseudomonas,f__Bradyrhizobiaceae,rank_6,g__Rhodopseudomonas,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Bradyrhizobiaceae,g__Rhodopseudomonas,
s__Rhodopseudomonas_palustris,g__Rhodopseudomonas,rank_7,s__Rhodopseudomonas_palustris,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Bradyrhizobiaceae,g__Rhodopseudomonas,s__Rhodopseudomonas_palustris
f__Hyphomicrobiaceae,o__Rhizobiales,rank_5,f__Hyphomicrobiaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,,
g__Hyphomicrobium,f__Hyphomicrobiaceae,rank_6,g__Hyphomicrobium,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__Hyphomicrobium,
s__Hyphomicrobium_sp._MC1,g__Hyphomicrobium,rank_7,s__Hyphomicrobium_sp._MC1,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__Hyphomicrobium,s__Hyphomicrobium_sp._MC1
g__Pelagibacterium,f__Hyphomicrobiaceae,rank_6,g__Pelagibacterium,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__Pelagibacterium,
s__Pelagibacterium_halotolerans,g__Pelagibacterium,rank_7,s__Pelagibacterium_halotolerans,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__Pelagibacterium,s__Pelagibacterium_halotolerans
g__Rhodomicrobium,f__Hyphomicrobiaceae,rank_6,g__Rhodomicrobium,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__Rhodomicrobium,
s__Rhodomicrobium_vannielii,g__Rhodomicrobium,rank_7,s__Rhodomicrobium_vannielii,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__Rhodomicrobium,s__Rhodomicrobium_vannielii
f__Methylobacteriaceae,o__Rhizobiales,rank_5,f__Methylobacteriaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Methylobacteriaceae,,
g__Methylorubrum,f__Methylobacteriaceae,rank_6,g__Methylorubrum,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Methylobacteriaceae,g__Methylorubrum,
s__Methylorubrum_extorquens,g__Methylorubrum,rank_7,s__Methylorubrum_extorquens,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Methylobacteriaceae,g__Methylorubrum,s__Methylorubrum_extorquens
f__Methylocystaceae,o__Rhizobiales,rank_5,f__Methylocystaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Methylocystaceae,,
g__Methylocystis,f__Methylocystaceae,rank_6,g__Methylocystis,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Methylocystaceae,g__Methylocystis,
s__Methylocystis_sp._ATCC_49242,g__Methylocystis,rank_7,s__Methylocystis_sp._ATCC_49242,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Methylocystaceae,g__Methylocystis,s__Methylocystis_sp._ATCC_49242
f__Phyllobacteriaceae,o__Rhizobiales,rank_5,f__Phyllobacteriaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Phyllobacteriaceae,,
g__Hoeflea,f__Phyllobacteriaceae,rank_6,g__Hoeflea,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Phyllobacteriaceae,g__Hoeflea,
s__Hoeflea_phototrophica,g__Hoeflea,rank_7,s__Hoeflea_phototrophica,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Phyllobacteriaceae,g__Hoeflea,s__Hoeflea_phototrophica
f__Rhizobiaceae,o__Rhizobiales,rank_5,f__Rhizobiaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,,
g__Liberibacter,f__Rhizobiaceae,rank_6,g__Liberibacter,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Liberibacter,
s__Candidatus_Liberibacter_solanacearum,g__Liberibacter,rank_7,s__Candidatus_Liberibacter_solanacearum,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Liberibacter,s__Candidatus_Liberibacter_solanacearum
g__Sinorhizobium,f__Rhizobiaceae,rank_6,g__Sinorhizobium,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Sinorhizobium,
s__Sinorhizobium_medicae,g__Sinorhizobium,rank_7,s__Sinorhizobium_medicae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Sinorhizobium,s__Sinorhizobium_medicae
f__Rhodobiaceae,o__Rhizobiales,rank_5,f__Rhodobiaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhodobiaceae,,
g__Parvibaculum,f__Rhodobiaceae,rank_6,g__Parvibaculum,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhodobiaceae,g__Parvibaculum,
s__Parvibaculum_lavamentivorans,g__Parvibaculum,rank_7,s__Parvibaculum_lavamentivorans,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhodobiaceae,g__Parvibaculum,s__Parvibaculum_lavamentivorans
f__Xanthobacteraceae,o__Rhizobiales,rank_5,f__Xanthobacteraceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,,
g__Azorhizobium,f__Xanthobacteraceae,rank_6,g__Azorhizobium,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__Azorhizobium,
s__Azorhizobium_caulinodans,g__Azorhizobium,rank_7,s__Azorhizobium_caulinodans,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__Azorhizobium,s__Azorhizobium_caulinodans
g__Xanthobacter,f__Xanthobacteraceae,rank_6,g__Xanthobacter,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__Xanthobacter,
s__Xanthobacter_autotrophicus,g__Xanthobacter,rank_7,s__Xanthobacter_autotrophicus,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__Xanthobacter,s__Xanthobacter_autotrophicus
o__Rhodobacterales,c__Alphaproteobacteria,rank_4,o__Rhodobacterales,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,,,
f__Rhodobacteraceae,o__Rhodobacterales,rank_5,f__Rhodobacteraceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,,
g__Ahrensia,f__Rhodobacteraceae,rank_6,g__Ahrensia,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Ahrensia,
s__Ahrensia_sp._R2A130,g__Ahrensia,rank_7,s__Ahrensia_sp._R2A130,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Ahrensia,s__Ahrensia_sp._R2A130
g__Jannaschia,f__Rhodobacteraceae,rank_6,g__Jannaschia,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Jannaschia,
s__Jannaschia_sp._CCS1,g__Jannaschia,rank_7,s__Jannaschia_sp._CCS1,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Jannaschia,s__Jannaschia_sp._CCS1
g__Ketogulonicigenium,f__Rhodobacteraceae,rank_6,g__Ketogulonicigenium,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Ketogulonicigenium,
s__Ketogulonicigenium_vulgare,g__Ketogulonicigenium,rank_7,s__Ketogulonicigenium_vulgare,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Ketogulonicigenium,s__Ketogulonicigenium_vulgare
g__Labrenzia,f__Rhodobacteraceae,rank_6,g__Labrenzia,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Labrenzia,
s__Labrenzia_alexandrii,g__Labrenzia,rank_7,s__Labrenzia_alexandrii,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Labrenzia,s__Labrenzia_alexandrii
g__Paracoccus,f__Rhodobacteraceae,rank_6,g__Paracoccus,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Paracoccus,
s__Paracoccus_sp._TRP,g__Paracoccus,rank_7,s__Paracoccus_sp._TRP,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Paracoccus,s__Paracoccus_sp._TRP
g__Rhodobacter,f__Rhodobacteraceae,rank_6,g__Rhodobacter,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Rhodobacter,
s__Rhodobacter_sp._SW2,g__Rhodobacter,rank_7,s__Rhodobacter_sp._SW2,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Rhodobacter,s__Rhodobacter_sp._SW2
g__Roseobacter,f__Rhodobacteraceae,rank_6,g__Roseobacter,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Roseobacter,
s__Roseobacter_sp._CCS2,g__Roseobacter,rank_7,s__Roseobacter_sp._CCS2,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Roseobacter,s__Roseobacter_sp._CCS2
g__Ruegeria,f__Rhodobacteraceae,rank_6,g__Ruegeria,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Ruegeria,
s__Ruegeria_sp._TM1040,g__Ruegeria,rank_7,s__Ruegeria_sp._TM1040,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Ruegeria,s__Ruegeria_sp._TM1040
g__Sulfitobacter,f__Rhodobacteraceae,rank_6,g__Sulfitobacter,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Sulfitobacter,
s__Sulfitobacter_sp._EE-36,g__Sulfitobacter,rank_7,s__Sulfitobacter_sp._EE-36,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Sulfitobacter,s__Sulfitobacter_sp._EE-36
o__Rhodospirillales,c__Alphaproteobacteria,rank_4,o__Rhodospirillales,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,,,
f__Acetobacteraceae,o__Rhodospirillales,rank_5,f__Acetobacteraceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Acetobacteraceae,,
