Sample	Query	Marker	Start_pos	End_pos	Taxonomy	Abundance	iNode	E-value	LWR	EvoDist	Distances
gold_standard_high_single	RH|P|C26400_23	NapA	2	680	r__Root	1.0	12	2.4e-108	1.0	2.8898	1.492,1.3978,0.0
gold_standard_high_single	RH|P|C20129_170	NapA	1	703	r__Root	1.0	12	9.9e-86	1.0	2.8835	1.6183,1.2652,0.0
gold_standard_high_single	RH|P|C18155_376	NapA	2	714	r__Root	1.0	2	4.7e-30	1.0	2.1308	0.0383,2.0925,0.0
gold_standard_high_single	RH|P|C20480_95	NapA	224	935	r__Root	1.0	2	1.1e-188	1.0	2.3168	1.8091,0.5076,0.0
gold_standard_high_single	RH|P|C19706_215	NapA	2	699	r__Root	1.0	2	3.5e-81	1.0	2.7633	1.5748,1.1885,0.0
gold_standard_high_single	RH|P|C13424_55	NapA	209	926	r__Root	1.0	1524	5.9e-169	0.9999999988	3.2609	0.2786,0.9973,1.985
gold_standard_high_single	RH|P|C26382_283	NapA	12	723	r__Root; d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria	1.0	4	2.2e-206	1.0	0.662	0.3837,0.2784,0.0
gold_standard_high_single	RH|P|C35132_27	NapA	3	697	r__Root; d__Bacteria	1.0	7	2.4e-184	1.0	1.0659	0.0485,0.5453,0.4721
gold_standard_high_single	RH|P|C11199_38	NapA	1	698	r__Root; d__Bacteria	1.0	7	1.3e-201	1.0	1.0224	0.0466,0.5036,0.4721
gold_standard_high_single	RH|P|C41081_1009	NapA	2	695	r__Root; d__Bacteria	1.0	7	3.2e-186	1.0	1.0826	0.0559,0.5546,0.4721
gold_standard_high_single	RH|P|C40245_45	NapA	3	703	r__Root; d__Bacteria	1.0	7	1.5e-182	1.0	1.0871	0.0567,0.5583,0.4721
gold_standard_high_single	RH|P|C8556_148	NapA	1	680	r__Root; d__Bacteria; p__Proteobacteria	1.0	7	1.6e-192	1.0	0.9202	0.0001,0.448,0.4721
gold_standard_high_single	RH|P|C27477_239	NapA	3	697	r__Root; d__Bacteria	1.0	7	6e-179	1.0	1.0928	0.0474,0.5732,0.4721
gold_standard_high_single	RH|P|C38544_231	NapA	2	717	r__Root	1.0	8	1.9e-208	1.0	1.3519	0.0349,0.5344,0.7826
gold_standard_high_single	RH|P|C6209_57	NapA	2	689	r__Root	1.0	9	1.4e-110	1.0	1.6207	0.6711,0.9495,0.0
gold_standard_high_single	RH|P|C11154_139	NapA	1	694	r__Root	1.0	10	2.7e-102	1.0	1.5318	0.7897,0.7421,0.0
gold_standard_high_single	RH|P|C16010_242	NapA	1	688	r__Root	1.0	15	1.2e-108	0.9999984737	2.5945	0.2059,1.1194,1.2692
gold_standard_high_single	RH|P|C16981_445	NapA	1	689	r__Root	1.0	15	8e-90	0.9979766966	2.7127	0.2719,1.1716,1.2692
gold_standard_high_single	RH|P|C5081_281	NapA	1	688	r__Root	1.0	12	2.5e-107	1.0	2.7026	1.5567,1.1458,0.0
gold_standard_high_single	RH|P|C14540_117	NapA	3	704	r__Root	1.0	12	6.2e-85	1.0	2.7847	1.5489,1.2358,0.0
gold_standard_high_single	RH|P|C27969_25	NapA	2	701	r__Root	1.0	12	1.4e-86	1.0	2.6734	1.5567,1.1167,0.0
gold_standard_high_single	RH|P|C32364_2	NapA	2	693	r__Root	1.0	15	4.1e-110	1.0	2.4443	0.2329,0.9422,1.2692
gold_standard_high_single	RH|P|C15833_8	NapA	18	715	r__Root	1.0	15	2.5e-60	1.0	2.3278	0.0741,0.9845,1.2692
gold_standard_high_single	RH|P|C1496_81	NapA	2	708	r__Root	1.0	15	8.6e-108	1.0	2.3761	0.1746,0.9323,1.2692
gold_standard_high_single	RH|P|C37467_11	NapA	1	684	r__Root	1.0	15	3.5e-106	0.9988181468	2.4302	0.2313,0.9297,1.2692
gold_standard_high_single	RH|P|C22171_95	NapA	1	706	r__Root	1.0	17	1.7e-112	1.0	1.503	0.7357,0.7673,0.0
gold_standard_high_single	RH|P|C15547_134	NapA	2	707	r__Root; d__Bacteria; p__Proteobacteria	1.0	32	3.2e-116	1.0	0.8693	0.4321,0.347,0.0902
gold_standard_high_single	RH|P|C34160_1	NapA	1	680	r__Root	1.0	68	4.8e-117	1.0	1.2485	0.2144,0.3139,0.7203
gold_standard_high_single	RH|P|C9832_75	NapA	1	712	r__Root	1.0	76	2.1e-110	1.0	1.9145	0.1194,0.7079,1.0873
gold_standard_high_single	RH|P|C1447_16	NapA	77	768	r__Root	1.0	111	1.6e-78	1.0	1.3094	0.0637,0.7775,0.4683
gold_standard_high_single	RH|P|C30043_100	NapA	148	836	r__Root; d__Bacteria	1.0	111	2.7e-90	1.0	1.0886	0.0795,0.5407,0.4683
gold_standard_high_single	RH|P|C32192_85	NapA	109	814	r__Root	1.0	111	2.6e-88	1.0	1.3745	0.093,0.8132,0.4683
gold_standard_high_single	RH|P|C12339_92	NapA	1	700	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae	1.0	522	1.9e-271	1.0	0.2501	0.1113,0.1388,0.0
gold_standard_high_single	RH|P|C16010_61	NapA	1	714	r__Root; d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	1.0	678	0.0	1.0	0.2543	0.1216,0.1328,0.0
gold_standard_high_single	RH|P|C33937_9	NapA	1	705	r__Root; d__Bacteria; p__Proteobacteria; c__Betaproteobacteria	1.0	685	2.3e-286	1.0	0.6861	0.0581,0.4988,0.1292
gold_standard_high_single	RH|P|C9571_16	NapA	2	707	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae	1.0	725	0.0	0.3339763362	0.1219	0.0369,0.0849,0.0
gold_standard_high_single	RH|P|C1215_38	NapA	1	704	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae	1.0	734	4.6e-300	1.0	0.1412	0.0746,0.0666,0.0
gold_standard_high_single	RH|P|C8838_82	NapA	1	687	r__Root	1.0	758	9.1e-272	1.0	2.0733	1.4731,0.6002,0.0
gold_standard_high_single	RH|P|C28394_301	NapA	2	688	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	1.0	794	3.9e-299	1.0	0.1932	0.0639,0.1292,0.0
gold_standard_high_single	RH|P|C9238_84	NapA	1	686	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	1.0	795	2.4e-301	1.0	0.2783	0.0381,0.1662,0.074
gold_standard_high_single	RH|P|C26280_4	NapA	1	686	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	1.0	799	1.3e-300	1.0	0.2425	0.0131,0.1308,0.0986
gold_standard_high_single	RH|P|C38441_7	NapA	1	688	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	1.0	803	1.8e-298	0.7607630315	0.3263	0.1182,0.2081,0.0
gold_standard_high_single	RH|P|C31618_22	NapA	2	708	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae	1.0	1046	0.0	1.0	0.1619	0.0566,0.1054,0.0
gold_standard_high_single	RH|P|C28564_21	NapA	1	709	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae	1.0	1046	0.0	1.0	0.1619	0.0566,0.1054,0.0
gold_standard_high_single	RH|P|C16539_19	NapA	2	708	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae	1.0	1046	0.0	1.0	0.1619	0.0566,0.1054,0.0
gold_standard_high_single	RH|P|C36785_128	NapA	2	693	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	1.0	1093	0.0	1.0	0.2682	0.0239,0.1054,0.1389
gold_standard_high_single	RH|P|C34343_582	NapA	2	701	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales	1.0	1173	0.0	0.9982448895	0.4209	0.1451,0.2758,0.0
gold_standard_high_single	RH|P|C13089_25	NapA	1	699	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	1.0	1190	0.0	1.0	0.1918	0.0822,0.1096,0.0
gold_standard_high_single	RH|P|C39570_13	NapA	1	699	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	1.0	1198	0.0	1.0	0.1862	0.069,0.1173,0.0
gold_standard_high_single	RH|P|C27603_96	NapA	2	707	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales	1.0	1475	0.0	1.0	0.5323	0.2402,0.2922,0.0
gold_standard_high_single	RH|P|C8017_178	NapA	209	925	r__Root	1.0	1524	5.4e-181	1.0	3.1045	0.2512,0.8683,1.985
gold_standard_high_single	RH|P|C18890_44	NapA	214	932	r__Root	1.0	1524	3.6e-177	1.0	2.9999	0.2234,0.7915,1.985
gold_standard_high_single	RH|P|C31407_35	NapA	218	932	r__Root	1.0	1524	5.4e-175	1.0	3.1252	0.1977,0.9425,1.985
gold_standard_high_single	RH|P|C41216_439	NapA	204	921	r__Root	1.0	1524	1.3e-169	1.0	3.1179	0.2469,0.886,1.985
gold_standard_high_single	RH|P|C22907_178	NapA	193	894	r__Root	1.0	1524	1e-192	1.0	2.9752	0.2073,0.7829,1.985
gold_standard_high_single	RH|P|C38482_8	NapA	217	935	r__Root	1.0	1524	9.3e-170	1.0	3.1267	0.1636,0.9781,1.985
gold_standard_high_single	RH|P|C27506_117	NapA	233	949	r__Root	1.0	1524	3.5e-170	1.0	3.0926	0.1805,0.9271,1.985
gold_standard_high_single	RH|P|C37090_29	NapA	1	682	r__Root	1.0	1524	1.1e-105	1.0	3.3244	0.3644,0.975,1.985
gold_standard_high_single	RH|P|C20974_346	NapA	215	933	r__Root	1.0	1524	3.5e-174	1.0	2.9942	0.2036,0.8055,1.985
gold_standard_high_single	RH|P|C22861_70	NapA	195	887	r__Root	1.0	1527	8.7e-35	1.0	2.5648	1.3785,1.1863,0.0
gold_standard_high_single	RH|P|C37035_16	NapA	196	891	r__Root	1.0	1527	1.2e-38	1.0	2.9505	1.5858,1.3647,0.0
gold_standard_high_single	RH|P|C7422_17	NapA	195	889	r__Root	1.0	0	4e-29	0.8940253512	1.9714	0.9006,1.0707,0.0
gold_standard_high_single	RH|P|C26557_267	NapA	2	702	r__Root	1.0	2	1.1e-81	1.0	2.382	1.3055,1.0765,0.0
gold_standard_high_single	RH|P|C7634_4	NapA	2	706	r__Root	1.0	2	6.7e-92	1.0	2.5275	1.4786,1.0489,0.0
gold_standard_high_single	RH|P|C26253_325	NapA	1	683	r__Root; d__Bacteria	1.0	7	8.4e-188	1.0	1.0755	0.0608,0.5426,0.4721
gold_standard_high_single	RH|P|C10818_86	NapA	1	692	r__Root; d__Bacteria; p__Proteobacteria	1.0	7	1.3e-209	1.0	0.8709	0.0556,0.3431,0.4721
gold_standard_high_single	RH|P|C7235_100	NapA	1	689	r__Root; d__Bacteria	1.0	7	7.1e-184	1.0	1.0906	0.0507,0.5678,0.4721
gold_standard_high_single	RH|P|C29453_57	NapA	2	689	r__Root	1.0	9	1.1e-109	1.0	1.6207	0.6711,0.9495,0.0
gold_standard_high_single	RH|P|C6112_17	NapA	2	689	r__Root	1.0	12	7.3e-105	1.0	2.6123	1.7268,0.8855,0.0
gold_standard_high_single	RH|P|C39815_65	NapA	4	720	r__Root	1.0	12	2.8e-98	1.0	2.4524	1.3115,1.1409,0.0
gold_standard_high_single	RH|P|C36496_69	NapA	1	691	r__Root	1.0	12	1.5e-104	1.0	2.6049	1.7408,0.8641,0.0
gold_standard_high_single	RH|P|C14352_179	NapA	4	720	r__Root	1.0	12	5.5e-100	1.0	2.4595	1.3194,1.1401,0.0
gold_standard_high_single	RH|P|C14967_102	NapA	1	676	r__Root	1.0	15	1.6e-107	1.0	2.2687	0.1991,0.8004,1.2692
gold_standard_high_single	RH|P|C13543_3	NapA	8	689	r__Root	1.0	15	2.2e-99	1.0	2.3753	0.2059,0.9002,1.2692
gold_standard_high_single	RH|P|C2895_1260	NapA	3	721	r__Root; d__Bacteria	1.0	48	5.7e-103	1.0	1.1672	0.5751,0.5921,0.0
gold_standard_high_single	RH|P|C2560_15	NapA	2	715	r__Root	1.0	76	9.4e-110	0.9625749114	1.8635	0.1076,0.6687,1.0873
gold_standard_high_single	RH|P|C1111_1207	NapA	55	755	r__Root; d__Bacteria	1.0	110	1.1e-94	1.0	1.0105	0.1024,0.6207,0.2874
gold_standard_high_single	RH|P|C20763_16	NapA	109	810	r__Root	1.0	111	1.3e-83	1.0	1.5214	0.1274,0.9257,0.4683
gold_standard_high_single	RH|P|C30664_256	NapA	1	715	r__Root; d__Bacteria; p__Proteobacteria	1.0	173	1.2e-212	1.0	0.8555	0.1095,0.3789,0.3671
gold_standard_high_single	RH|P|C6971_78	NapA	1	714	r__Root; d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales	1.0	682	0.0	1.0	0.2574	0.105,0.1524,0.0
gold_standard_high_single	RH|P|C17968_31	NapA	1	703	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	1.0	733	1.6e-301	1.0	0.0449	0.0233,0.0216,0.0
gold_standard_high_single	RH|P|C26382_265	NapA	1	701	r__Root; d__Bacteria; p__Proteobacteria	1.0	755	7.3e-284	1.0	0.9413	0.3644,0.577,0.0
gold_standard_high_single	RH|P|C40039_507	NapA	1	687	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	1.0	794	1.5e-300	0.7982279333	0.1831	0.0733,0.1098,0.0
gold_standard_high_single	RH|P|C36281_46	NapA	1	706	r__Root; d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	1.0	946	0.0	1.0	0.2837	0.0691,0.2146,0.0
gold_standard_high_single	RH|P|C3546_71	NapA	1	709	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae	1.0	1046	7.2e-302	1.0	0.1619	0.0566,0.1054,0.0
gold_standard_high_single	RH|P|C33936_12	NapA	1	705	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales	1.0	1078	0.0	1.0	0.458	0.1531,0.3049,0.0
gold_standard_high_single	RH|P|C31219_104	NapA	1	699	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	1.0	1190	0.0	1.0	0.1918	0.0822,0.1096,0.0
gold_standard_high_single	RH|P|C28342_90	NapA	1	707	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	1.0	1362	0.0	0.5378915015	0.277	0.1155,0.1615,0.0
gold_standard_high_single	RH|P|C38897_2	NapA	203	902	r__Root	1.0	1524	6.3e-201	1.0	2.6589	0.0994,0.5745,1.985
gold_standard_high_single	RH|P|C32841_341	NapA	208	926	r__Root	1.0	1524	2.7e-167	1.0	3.2109	0.2299,0.9961,1.985
gold_standard_high_single	RH|P|C13514_67	NapA	215	932	r__Root	1.0	1524	3.1e-172	1.0	3.0244	0.2036,0.8358,1.985
gold_standard_high_single	RH|P|C4554_45	NapA	195	887	r__Root	1.0	1527	1.8e-34	1.0	2.3579	1.3408,1.0171,0.0
gold_standard_high_single	RH|P|C31148_151	NapA	37	716	r__Root	1.0	2	1.1e-61	1.0	1.7605	1.2202,0.5403,0.0
gold_standard_high_single	RH|P|C22035_64	NapA	40	721	r__Root	1.0	2	1.3e-63	1.0	2.0436	1.0748,0.9689,0.0
gold_standard_high_single	RH|P|C21351_24	NapA	6	723	r__Root	1.0	12	1.8e-86	1.0	2.8431	1.5619,1.2813,0.0
gold_standard_high_single	RH|P|C557_51	NapA	7	723	r__Root; d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria	1.0	4	5.2e-208	1.0	0.6539	0.3708,0.2831,0.0
gold_standard_high_single	RH|P|C4524_4	NapA	1	699	r__Root; d__Bacteria; p__Proteobacteria	1.0	7	6.1e-210	1.0	0.8921	0.0646,0.3554,0.4721
gold_standard_high_single	RH|P|C39386_324	NapA	1	683	r__Root; d__Bacteria	1.0	7	8.4e-188	1.0	1.0755	0.0608,0.5426,0.4721
gold_standard_high_single	RH|P|C12058_1790	NapA	1	692	r__Root; d__Bacteria	1.0	7	6.1e-179	1.0	1.0161	0.0363,0.5076,0.4721
gold_standard_high_single	RH|P|C538_90	NapA	2	717	r__Root	1.0	8	1.9e-208	1.0	1.3519	0.0349,0.5344,0.7826
gold_standard_high_single	RH|P|C34680_25	NapA	1	691	r__Root	1.0	10	1.3e-78	1.0	1.7404	0.6596,1.0809,0.0
gold_standard_high_single	RH|P|C3080_54	NapA	4	720	r__Root	1.0	12	5.9e-100	1.0	2.4814	1.3105,1.1709,0.0
gold_standard_high_single	RH|P|C8616_61	NapA	1	679	r__Root	1.0	12	4.6e-105	1.0	2.3639	1.4531,0.9107,0.0
gold_standard_high_single	RH|P|C41962_24	NapA	3	689	r__Root	1.0	15	6.5e-118	1.0	2.2985	0.2254,0.8039,1.2692
gold_standard_high_single	RH|P|C41382_1575	NapA	4	703	r__Root	1.0	48	1.2e-107	1.0	1.4872	0.6626,0.8246,0.0
gold_standard_high_single	RH|P|C11322_101	NapA	2	706	r__Root	1.0	76	4.1e-111	1.0	1.7515	0.1029,0.5612,1.0873
gold_standard_high_single	RH|P|C3023_26	NapA	70	761	r__Root; d__Bacteria; p__Proteobacteria	1.0	110	1e-93	0.9989955166	0.9902	0.1313,0.5715,0.2874
gold_standard_high_single	RH|P|C32810_43	NapA	103	798	r__Root	1.0	111	5e-79	1.0	1.4238	0.3878,0.5676,0.4683
gold_standard_high_single	RH|P|C31524_448	NapA	69	762	r__Root; d__Bacteria	1.0	111	1.8e-97	1.0	1.0693	0.0601,0.5408,0.4683
gold_standard_high_single	RH|P|C36052_678	NapA	8	714	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae	1.0	1000	3.8e-300	1.0	0.2893	0.041,0.1082,0.1401
gold_standard_high_single	RH|P|C29780_22	NapA	2	708	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae	1.0	1046	0.0	1.0	0.1619	0.0566,0.1054,0.0
gold_standard_high_single	RH|P|C1823_471	NapA	1	691	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae	1.0	1160	0.0	1.0	0.205	0.0996,0.1054,0.0
gold_standard_high_single	RH|P|C30345_281	NapA	1	699	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	1.0	1176	0.0	1.0	0.1865	0.0304,0.1054,0.0507
gold_standard_high_single	RH|P|C24860_77	NapA	1	697	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	1.0	1197	0.0	0.7010060698	0.2143	0.0159,0.0993,0.0991
gold_standard_high_single	RH|P|C2513_20	NapA	193	893	r__Root	1.0	1524	8.6e-194	1.0	2.8083	0.2111,0.6122,1.985
gold_standard_high_single	RH|P|C3748_134	NapA	208	926	r__Root	1.0	1524	4.7e-170	1.0	3.1597	0.2007,0.974,1.985
gold_standard_high_single	RH|P|C39247_88	NapA	190	884	r__Root	1.0	1524	3.4e-191	1.0	2.9123	0.1511,0.7762,1.985
gold_standard_high_single	RH|P|C31282_8	NapA	203	920	r__Root	1.0	1524	8.8e-172	1.0	3.1136	0.3134,0.8152,1.985
gold_standard_high_single	RH|P|C24313_17	NapA	219	932	r__Root	1.0	1524	6.2e-172	1.0	3.1838	0.1462,1.0526,1.985
gold_standard_high_single	RH|P|C23140_56	NapA	196	902	r__Root	1.0	1527	4.8e-35	1.0	2.6668	1.4203,1.2465,0.0
gold_standard_high_single	RH|P|C16853_151	NapA	4	697	r__Root	1.0	2	2.4e-85	1.0	2.5829	1.5638,1.0192,0.0
gold_standard_high_single	RH|P|C22113_1119	NapA	2	696	r__Root	1.0	2	4.7e-93	1.0	2.6866	1.6145,1.0721,0.0
gold_standard_high_single	RH|P|C20462_8	NapA	26	708	r__Root	1.0	2	9.4e-59	1.0	2.2309	0.9462,1.2847,0.0
gold_standard_high_single	RH|P|C24007_265	NapA	4	703	r__Root	1.0	2	8.4e-86	1.0	2.1991	1.4213,0.7778,0.0
gold_standard_high_single	RH|P|C22645_49	NapA	2	710	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	1.0	5	7.5e-198	1.0	0.6842	0.3505,0.3337,0.0
gold_standard_high_single	RH|P|C27259_35	NapA	4	715	r__Root; d__Bacteria; p__Proteobacteria	1.0	7	8e-196	1.0	0.8762	0.0244,0.3797,0.4721
gold_standard_high_single	RH|P|C39850_242	NapA	1	694	r__Root; d__Bacteria	1.0	7	2.7e-185	1.0	1.0273	0.0067,0.5485,0.4721
gold_standard_high_single	RH|P|C18314_63	NapA	4	717	r__Root	1.0	8	7.9e-217	1.0	1.3081	0.0329,0.4926,0.7826
gold_standard_high_single	RH|P|C18611_53	NapA	4	720	r__Root	1.0	12	5.5e-100	1.0	2.4595	1.3194,1.1401,0.0
gold_standard_high_single	RH|P|C32492_172	NapA	2	709	r__Root	1.0	12	2.1e-87	1.0	2.8275	1.5791,1.2483,0.0
gold_standard_high_single	RH|P|C21495_88	NapA	1	680	r__Root	1.0	15	9.8e-105	1.0	2.31	0.2281,0.8127,1.2692
gold_standard_high_single	RH|P|C30079_123	NapA	2	697	r__Root	1.0	15	1.6e-107	1.0	2.3455	0.238,0.8383,1.2692
gold_standard_high_single	RH|P|C11960_32	NapA	1	712	r__Root; d__Bacteria; p__Proteobacteria	1.0	32	7.2e-111	1.0	0.8114	0.3294,0.3918,0.0902
gold_standard_high_single	RH|P|C29092_3	NapA	73	757	r__Root; d__Bacteria	1.0	111	1e-95	1.0	1.1607	0.1832,0.5092,0.4683
gold_standard_high_single	RH|P|C23993_70	NapA	27	728	r__Root; d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria	1.0	190	4.5e-210	1.0	0.5888	0.17,0.4188,0.0
gold_standard_high_single	RH|P|C29915_10	NapA	2	715	r__Root; d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae	1.0	712	7e-289	1.0	0.1517	0.0671,0.0846,0.0
gold_standard_high_single	RH|P|C40251_14	NapA	2	709	r__Root	1.0	758	8.8e-284	1.0	2.0976	1.4853,0.6123,0.0
gold_standard_high_single	RH|P|C29210_184	NapA	1	706	r__Root; d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	1.0	946	0.0	1.0	0.2825	0.0629,0.2196,0.0
gold_standard_high_single	RH|P|C2807_65	NapA	1	709	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae	1.0	1046	0.0	1.0	0.1619	0.0566,0.1054,0.0
gold_standard_high_single	RH|P|C37580_71	NapA	1	704	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae	1.0	1047	4e-301	1.0	0.275	0.1005,0.1745,0.0
gold_standard_high_single	RH|P|C29086_1047	NapA	1	699	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	1.0	1163	0.0	1.0	0.1973	0.0919,0.1054,0.0
gold_standard_high_single	RH|P|C24267_104	NapA	1	699	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	1.0	1190	0.0	1.0	0.1918	0.0822,0.1096,0.0
gold_standard_high_single	RH|P|C40008_89	NapA	208	926	r__Root	1.0	1524	2.2e-168	1.0	3.1994	0.2285,0.9859,1.985
gold_standard_high_single	RH|P|C38050_118	NapA	263	981	r__Root	1.0	1524	1.7e-195	1.0	2.8581	0.2557,0.6174,1.985
gold_standard_high_single	RH|P|C2903_35	NapA	210	926	r__Root	1.0	1524	6e-171	1.0	3.1436	0.2275,0.9311,1.985
gold_standard_high_single	RH|P|C19105_292	NapA	206	922	r__Root	1.0	1524	3.3e-177	1.0	2.9834	0.2934,0.705,1.985
gold_standard_high_single	RH|P|C3715_12	NapA	263	981	r__Root	1.0	1524	5.6e-195	1.0	2.8581	0.2557,0.6174,1.985
gold_standard_high_single	RH|P|C40080_128	NapA	195	889	r__Root	1.0	0	5.5e-29	0.8940253512	1.9714	0.9006,1.0707,0.0
gold_standard_high_single	RH|P|C41349_127	NapA	40	738	r__Root	1.0	2	7.9e-56	1.0	1.9209	1.3575,0.5635,0.0
gold_standard_high_single	RH|P|C2899_118	NapA	15	732	r__Root	1.0	2	2.7e-87	1.0	2.5133	1.4585,1.0548,0.0
gold_standard_high_single	RH|P|C1939_138	NapA	1	697	r__Root	1.0	2	8e-93	1.0	2.0207	1.1139,0.9068,0.0
gold_standard_high_single	RH|P|C40205_121	NapA	195	886	r__Root	1.0	2	7.3e-99	1.0	1.9683	1.3353,0.633,0.0
gold_standard_high_single	RH|P|C739_24	NapA	5	717	r__Root	1.0	2	6.2e-61	1.0	1.9521	1.0407,0.9114,0.0
gold_standard_high_single	RH|P|C29674_302	NapA	1	690	r__Root	1.0	2	5.9e-84	1.0	2.4943	1.4885,1.0059,0.0
gold_standard_high_single	RH|P|C27246_123	NapA	12	723	r__Root; d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria	1.0	4	2.7e-212	1.0	0.6752	0.3749,0.3002,0.0
gold_standard_high_single	RH|P|C7238_38	NapA	3	705	r__Root	1.0	4	5.4e-204	1.0	1.418	0.7901,0.6279,0.0
gold_standard_high_single	RH|P|C23286_25	NapA	2	698	r__Root; d__Bacteria; p__Proteobacteria	1.0	7	1.8e-192	1.0	0.9311	0.0001,0.459,0.4721
gold_standard_high_single	RH|P|C14819_113	NapA	1	691	r__Root; d__Bacteria; p__Proteobacteria	1.0	7	1.7e-202	1.0	0.9856	0.066,0.4475,0.4721
gold_standard_high_single	RH|P|C40186_410	NapA	1	694	r__Root; d__Bacteria; p__Proteobacteria	1.0	7	6.8e-186	1.0	0.9125	0.0001,0.4403,0.4721
gold_standard_high_single	RH|P|C11677_34	NapA	2	697	r__Root; d__Bacteria	1.0	7	3.3e-182	1.0	1.0931	0.065,0.556,0.4721
gold_standard_high_single	RH|P|C19472_106	NapA	1	697	r__Root; d__Bacteria	1.0	7	1.7e-182	1.0	1.1182	0.0498,0.5963,0.4721
gold_standard_high_single	RH|P|C22039_720	NapA	1	688	r__Root; d__Bacteria	1.0	7	4.3e-183	1.0	1.0732	0.059,0.5421,0.4721
gold_standard_high_single	RH|P|C37635_239	NapA	2	707	r__Root	1.0	8	7.7e-199	1.0	1.4497	0.0306,0.6365,0.7826
gold_standard_high_single	RH|P|C18977_20	NapA	1	689	r__Root	1.0	9	2.2e-114	1.0	1.5747	0.6585,0.9161,0.0
